category,asset_id,display_name,prior_review_band,strict_status,binary_gate,status_change_from_prior,strict_assessment,filename
flora,Bearberry,Bearberry,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bearberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bearberry.png
flora,Beet,Beet,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Show the source plant and the correct underground storage organ, leaf top and harvest relationship rather than an isolated generic bulb.",Beet.png
flora,Belladonna,Belladonna,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Belladonna needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Belladonna.png
flora,Bergamot,Bergamot,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bergamot needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bergamot.png
flora,Bilberry,Bilberry,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bilberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bilberry.png
flora,Birch_Sap,Birch Sap,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Birch Sap needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Birch_Sap.png
flora,Bitterroot,Bitterroot,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bitterroot needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bitterroot.png
flora,Black-Eyed_Susan,Black Eyed Susan,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Black Eyed Susan needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Black-Eyed_Susan.png
flora,Black_Grape,Black Grape,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Black Grape needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Black_Grape.png
flora,Blackberry,Blackberry,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Blackberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Blackberry.png
flora,Blueberry,Blueberry,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Blueberry needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Blueberry.png
flora,Bog_Myrtle,Bog Myrtle,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bog Myrtle needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bog_Myrtle.png
flora,Bog_Rosemary,Bog Rosemary,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Bog Rosemary needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bog_Rosemary.png
flora,Brazil_Nut,Brazil Nut,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Brazil_Nut.png
flora,Breadfruit,Breadfruit,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Breadfruit needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Breadfruit.png
flora,Breadnut,Breadnut,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Breadnut needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Breadnut.png
flora,Bromeliad,Bromeliad,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Bromeliad.png
flora,Brooklime,Brooklime,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Brooklime needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Brooklime.png
flora,Bull_Kelp,Bull Kelp,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add a long stipe, large gas bladder, and broad blades. Bull Kelp needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Bull_Kelp.png
flora,Buttercup,Buttercup,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Buttercup.png
flora,Cacao,Cacao,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Cacao needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Cacao.png
flora,Calotropis,Calotropis,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Calotropis needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Calotropis.png
flora,Camphor_Tree,Camphor Tree,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Camphor Tree needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Camphor_Tree.png
flora,Canola,Canola,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add branching stems with clusters of small yellow flowers. Canola needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Canola.png
flora,Canopy_Vine,Canopy Vine,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Canopy Vine needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Canopy_Vine.png
flora,Carob,Carob,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Carob needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Carob.png
flora,Cashew,Cashew,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. The catalog overuses a round canopy on a straight trunk. Match the species’ trunk habit, branching architecture, crown shape, leaf masses, bark and fruit/flower attachment.",Cashew.png
flora,Cassava,Cassava,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add palmate leaves and clearer root-crop identity. Correct the culm, leaf arrangement and species-specific seed head/inflorescence; many grains currently share one generic spike or grass tuft.",Cassava.png
flora,Castor_Bean,Castor Bean,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Castor Bean needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Castor_Bean.png
flora,Cattail,Cattail,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"Add brown cylindrical seed heads; current grass alone is insufficient. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",Cattail.png
flora,Cave_Fern,Cave Fern,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Cave Fern needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Cave_Fern.png
flora,Cedar,Cedar,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Cedar needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Cedar.png
flora,Chamomile,Chamomile,PASS_WITH_POLISH,HOLD,FAIL,PASS_WITH_POLISH -> HOLD,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Match the named plant’s actual growth habit, leaf arrangement, flower/seed structure and scale; many currently use one vertical leaf-ladder or color-only herb template.",Chamomile.png
