category,asset_id,display_name,binary_result,review_band,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,global_body_template_risk,near_identical_silhouette_neighbors,assessment_and_required_fix,changed_since_previous_pass,filename,width,height,mode,sha256,exact_duplicate_with,prior_review_band,expected_body_family,strict_status,manual_recheck_note,template_family_note,strict_assessment,binary_gate,status_change_from_prior,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,expected_growth_family,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
fauna,Rhinoceros,Rhinoceros,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",True,Rhinoceros.png,440,440,RGBA,276b265f4dcd1a6cf205628b84bf967a71485e471dfe0e1ee5582435c7f819a0,,PASS_WITH_POLISH,Horses and relatives,HOLD,,"Use a dedicated equid scaffold: deep barrel torso, withers, sloped shoulder, muscular croup, long wedge-shaped head, articulated knees/hocks/fetlocks, hooves, mane, and flowing or tufted tail.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Use a dedicated equid scaffold: deep barrel torso, withers, sloped shoulder, muscular croup, long wedge-shaped head, articulated knees/hocks/fetlocks, hooves, mane, and flowing or tufted tail.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,River_Dolphin,River Dolphin,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,PASS,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Blue_Whale | Dolphin,Add a much longer narrow beak and more slender river-dolphin body.,False,River_Dolphin.png,440,440,RGBA,92d48cdff2d6d6179f0199342375d5a98ad7093107de063a942d16f32f67dbcc,,PASS_WITH_POLISH,Cetaceans,HOLD,,"Strengthen real marine-mammal proportions: streamlined body, species-correct rostrum/head, dorsal fin placement, pectoral flippers, peduncle and horizontal flukes.","Add a much longer narrow beak and more slender river-dolphin body. Strengthen real marine-mammal proportions: streamlined body, species-correct rostrum/head, dorsal fin placement, pectoral flippers, peduncle and horizontal flukes.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,River_Otter,River Otter,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Otter,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",True,River_Otter.png,440,440,RGBA,b749e2e0e5c3e5fc6fbf7594369811b2357b810c3f5c615585f2f5ee75aa1d44,,PASS_WITH_POLISH,Other or uncertain,HOLD,,"Broad family routing may be usable, but River Otter still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but River Otter still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Roadrunner,Roadrunner,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Roadrunner.png,440,440,RGBA,38fa7af12ba0fd74b60119fa767d19781244ab00f5a81f6b5e799a56b3ee0990,,PASS_WITH_POLISH,Cuckoos and relatives,HOLD,,"Broad family routing may be usable, but Roadrunner still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Roadrunner still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Robin,Robin,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Finch | Lark | Plover | Sparrow | Spider | Starling | Swallow | Swift | Tanager | Weaverbird,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Robin.png,440,440,RGBA,8414dd9809a2fe8b8531961e348ff1cffb411de50d9fbda461ca9737d704c8af,,PASS_WITH_POLISH,Songbirds,HOLD,,"The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The named bird relies too heavily on the shared side-bird template. Correct the bill, neck, body depth, wing length, leg type, tail and crest/display structures for the species.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Sailfish,Sailfish,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Sailfish.png,440,440,RGBA,4ff2414bd939187d2ac2213e554b24a671b2f85bad96de731184653372446c64,,PASS_WITH_POLISH,Ocean predators,HOLD,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Salamander,Salamander,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Salamander.png,440,440,RGBA,35f1b7a81335b3279c2a4db4dca70467a60d45476eb49229afedca660063331c,,PASS_WITH_POLISH,Salamanders,HOLD,,"Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify body width, head/mouth, eye placement, fore/hind limb proportions, toes, tail state and skin texture; color alone should not define the species.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Salmon,Salmon,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Salmon.png,440,440,RGBA,7f92c3ca39b273561439adcc2cf15798eafa8f767677c1b12282a5318aae77f5,,PASS_WITH_POLISH,Salmon-like fish,HOLD,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Sand_Boa,Sand Boa,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Garter_Snake,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Sand_Boa.png,440,440,RGBA,4d49028b0fe2d0accffa1db0c6899bbc7da632e5cc04e4a683180736736bef45,,PASS_WITH_POLISH,Constricting snakes,HOLD,,"Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Verify skull/head profile, limb state, body thickness, scale texture, tail and any crest/frill/horn; do not rely on color alone.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Sand_Dollar,Sand Dollar,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Sand_Dollar.png,440,440,RGBA,b64aedc57d9b7a3048829d0df7aba43327008591b48b04e5803ea812ed1ef235,,PASS_WITH_POLISH,Other mollusks,HOLD,,"Broad family routing may be usable, but Sand Dollar still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Sand Dollar still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Sandgrouse,Sandgrouse,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Partridge,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Sandgrouse.png,440,440,RGBA,52e81e9edaae3d1f2ffb46a9b10e181b16c9e49d2decfaf01cfb86072cb793c3,,PASS_WITH_POLISH,Other distinctive birds,HOLD,,"Broad family routing may be usable, but Sandgrouse still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Sandgrouse still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Sandpiper,Sandpiper,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",HIGH,Rail,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Sandpiper.png,440,440,RGBA,b29c42a2b82de7a6874fcc89a0c8b11cda396f7a9a4eae27f87e4f88a34c7f44,,PASS_WITH_POLISH,Shorebirds,HOLD,,"Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Keep the wader family but correct the exact bill geometry, neck length, leg/foot proportions, body depth and tail for the named species.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Sardine,Sardine,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Sardine.png,440,440,RGBA,142f627157288cd14eeb7b69d125f094e48383499ed32a99d3ca1694c957019c,,PASS_WITH_POLISH,Schooling ocean fish,HOLD,,"The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. The portrait relies on a generic torpedo fish. Correct body depth, head/mouth position, dorsal/anal/pectoral fin shape, caudal fin, markings and any diagnostic appendage.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
fauna,Scale_Worm,Scale Worm,PASS,PASS_WITH_POLISH,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Broad family anatomy is usable, but the portrait still shares simplified global body templates and should retain stronger species markers.",MEDIUM,,"No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language.",False,Scale_Worm.png,440,440,RGBA,478efe13994c915c2b00fe686dd6f44caa0372777a5757de45aa880ac377d699,,PASS_WITH_POLISH,Worm-like animals,HOLD,,"Broad family routing may be usable, but Scale Worm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.","No critical routing, clipping, eye, or life-stage issue found in the full-size visual pass. Recognizable within the established stylized family language. Broad family routing may be usable, but Scale Worm still needs an unlabeled silhouette check for body plan, head, eyes/sensory structures, appendages and rear/terminal anatomy.",FAIL,PASS_WITH_POLISH -> HOLD,,,,,,,,,,,,,,,,,,,,,,,
