asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,expected_growth_family,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256
Wild_Mango,Wild Mango,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Mango needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Mango.png,440,440,RGBA,551bcee5c88173c4b098671dac7529a771aaf9e6b8edb12916345886875079e0,e2e22fdac5b321695528bda1c25e48934b038389647251632251758bc53462a0
Wild_Melon,Wild Melon,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Melon needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Melon.png,440,440,RGBA,99c41294dcb3190297bd6cc8b1846d892a15eef417d06bf7425a5d2753051e14,85b6d8b8284586bd0a1ff6ee4f0b6541a32e65e652e3f0811f787604a6916a3b
Wild_Mint,Wild Mint,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Mint needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Mint.png,440,440,RGBA,a81291b0151713617b19b3c75887e21488fb2f9c300a3139f411ecd67d845ce6,eb0b101871e04f7a1be2f0b163e98b6b6d6b65abf148de087269f3d5b11a82f8
Wild_Mustard,Wild Mustard,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current spiky column is not mustard. Use a branching herb with yellow four-petaled flowers and narrow seed pods.,Wild_Mustard.png,440,440,RGBA,a4b168f878820a2ddc235320cdf330f07270bdeb3944b0d97b9d5ce3ba7e6820,82f46ced22d4c9de66e204f862212162f5ff686324f45bf956193ae488995333
Wild_Onion,Wild Onion,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Onion needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Onion.png,440,440,RGBA,c6ec3c8ec1fc0690508ddd1a7eeed3ada25cf0eb92ccfd36e4af80335830a04f,f8ac557c0ef20979205d676a003a7bd494bc0d21b99b1d1888841b2c56eb53db
Wild_Rhubarb,Wild Rhubarb,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Rhubarb needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Rhubarb.png,440,440,RGBA,5b152b749b069bb8ed7b702643631905197b3ab25ff02cd39eff75ec99b05a4b,2537cbed82b7769d79501fe405a6b48bd0f67032efce0079cc86a2032d22806a
Wild_Rice,Wild Rice,HOLD,FAIL,HOLD,True,14. Aquatic and Wetland Plants,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Use the correct holdfast/rooting, blade/frond form, branching, air bladders and water-growth habit instead of a single generic ribbon or blob.",Wild_Rice.png,440,440,RGBA,a88dadd7e3404376c6ef96c02d2bea587809685c5591741ffaacd5fa0a9cebb0,1d3467e1462140b71948695d6a60ad6e05c630b04d1234fa2d61df7a1477559a
Wild_Rye,Wild Rye,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Rye needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Rye.png,440,440,RGBA,e9ef403f8857b67a319289416941b6666aa1928a89fe119d5f5e5c890f01c5cb,16e425591f416d5459e27955010063ceaa56df54e29e9775889335d39f56800e
Wild_Sesame,Wild Sesame,FAIL,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current vertical leaf ladder lacks the flowering/seed-capsule traits needed to identify sesame.,Wild_Sesame.png,440,440,RGBA,d3e5d59a39731220d06f823dcbd11974af671aafc68b5d2fa158e6eb9f41626a,f41eb080f30286ec5da5d0511a26037b84b57224b47dd902e4a0b778425f3ee5
Wild_Strawberry,Wild Strawberry,PASS,PASS,PASS,False,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,"The creeping runner, trifoliate leaves, white flowers and red fruit now clearly read as wild strawberry.",Wild_Strawberry.png,440,440,RGBA,0d4ec70731fe72c9cf35778f12a64435280229695caff1713e50dd13fd5d5544,0d4ec70731fe72c9cf35778f12a64435280229695caff1713e50dd13fd5d5544
Wild_Taro,Wild Taro,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"Current tuber form reads as a harvest item; source plant should show large heart-shaped leaves. Wild Taro needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Taro.png,440,440,RGBA,2679eff4f0984d84a7002aa3cd77067c9dc5d4fb616315476645da24b4f35458,f410d25e76e683ff35679cdbf636f5dcccf98cb0a4eda7af3d1c4fc4b15af7da
Wild_Thyme,Wild Thyme,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Thyme needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Thyme.png,440,440,RGBA,375e9854f274014aaead6b977f2a6fc432c3cd65ce31901bb3251b9f9c65dfdf,beb84f0fd0ecda5c205985542ebefba07a583efd99c377edfbbbd82a33f28924
Wild_Yam,Wild Yam,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wild Yam needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wild_Yam.png,440,440,RGBA,0d2620f74bdaed99356246b8fe30c21054305157cddca3327d431e5435c8a07e,c0090aa9c49a0377f7aa0a7d079916351de68ac597727bf7868a05d29e77c028
Willow,Willow,HOLD,FAIL,HOLD,True,Temperate broadleaf trees,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"The tree category reads, but use more slender flexible branches and narrow leaves; a weeping or shrubby willow architecture would be more recognizable.",Willow.png,440,440,RGBA,2ea9d5c330f8770722c79f98796a09e7080470afe10397bcffbe58730a072f6a,dfc45a49d3bfe176519caa5f16ee36b22bdfa29fe5eb97e8b19b6d6ad5039630
Wood_Sorrel,Wood Sorrel,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Wood Sorrel needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Wood_Sorrel.png,440,440,RGBA,06698384208f5671608aab351549a35fad6a8417ab84a96dcd595f40934c5522,c2c1e7925184460104a050963d6ef0e3ff08ae9133d4c7954756a6cc5fe7587e
Wormwood,Wormwood,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,The current ladder is generic. Use a branching gray-silver herb with deeply divided aromatic foliage.,Wormwood.png,440,440,RGBA,648b2cb6439644afa6ad1267825c8ea01f5abcb2e5031e00699f599b7ba6da25,2cc626533e894a1e9d01337a154f5fed60b8de03c0a11106efe7b85a027be755
Yarrow,Yarrow,HOLD,FAIL,HOLD,True,9. Herbs and Spices,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,Use finely divided fernlike leaves and a flat-topped cluster of many small white flowers; the current ladder depends on the label.,Yarrow.png,440,440,RGBA,6371577f90d72a5df94abb0a745ae5d34921dfc4c968173f18fa5adeddbf9c2d,09b4da1824bb9a1ed38ca069a28310bea93c4e609ef3365cc46d27c71175f281
Yerba_Mate,Yerba Mate,HOLD,FAIL,HOLD,True,Other plant or harvest type,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"No critical duplicate, clipping, or gross growth-family error found. Broad growth form is usable; species-level botanical specificity may still be simplified. Yerba Mate needs a species-specific growth-form check: roots/attachment, stem or trunk, leaf/frond arrangement, flower/fruit/spore organ and overall scale.",Yerba_Mate.png,440,440,RGBA,d9467ec1df6a7ebbc792e85b51d7abe9f09f72b2780e22fe4fd98baf1f97ba1e,cd139aabe509f3112b36dc7c80bdbc0248bf6d442d82ee56d550d05a90aff256
Yew,Yew,FAIL,FAIL,HOLD,True,2. Conifers and Other Seed Plants,PASS,POLISH,POLISH,POLISH,POLISH,POLISH,"The round broadleaf canopy is not a yew. Use dense dark evergreen needle foliage, irregular branching and visible red arils.",Yew.png,440,440,RGBA,ef4b39ddbf317093ffa1560456cec194cce342ee5a59fae023f665e95b3e7fb6,7a2b2e51929be1ab2e0731ef7ae4f8cdb3546874eb7d18d5f2bb20f58e79d240
Yucca,Yucca,PASS,PASS,HOLD,True,12. Succulents and Desert Plants,PASS,PASS,PASS,PASS,PASS,PASS,The basal sword-leaf rosette and tall white flower stalk are recognizable.,Yucca.png,440,440,RGBA,b70264afadacadca51666a71b98dc8743a231fcfe8dd12a7f79619c29878ae54,85f8f8de83127c6cac4be92d4cd14e289077e58f250b1b915c6425e9dbe0c915
